item,itemLabel,startDate,endDate
Q313661,Saad Al-Salim Al-Sabah,1978-02-08,2003-07-13
Q57555,Sabah Al-Ahmad Al-Jaber Al-Sabah,2003-07-13,2006-01-30
Q334718,Nasser Al-Mohammed Al-Sabah,2006-02-07,2011-11-28
Q57894,Jaber Al-Mubarak Al-Hamad Al-Sabah,2011-11-30,2019-11-19
Q12219691,Sabah Al-Khalid Al-Sabah,2019-11-19,
