item,itemLabel,startDate,endDate,sourceDate,psid
Q12240656,محمد ضبف الله شرار,1999-07-07,2006-07-10,2022-05-29,Q12240656-A748D922-A08A-4666-9FCF-465ED4515502
Q12231634,فيصل محمد الحجي,2007-03-25,2009-05-29,2022-05-29,Q12231634-750F681F-BD28-4E0E-8BD4-0F16FB7E64A1
Q7370752,روضان عبدالعزيز الروضان,2009-05-29,2011-05-08,2022-05-29,Q7370752-B9C83C16-B234-4FA0-B0A8-65323BC7BBA1
Q4724623,علي فهد الراشد,2011-05-08,2011-12-14,2022-05-29,Q4724623-6F369A97-B629-4C19-AAD2-0FEE68F06165
Q12219691,الشيخ صباح الخالد الحمد الصباح,2011-12-14,2012-07-19,2022-05-29,Q12219691-EDB4D98C-A3F8-4841-9025-D41536D00946
Q12240740,الشيخ محمد عبدالله المبارك الصباح,2012-07-19,2017-12-11,2022-05-29,Q12240740-9213A12F-248B-4570-BE4D-624F82565BD6
Q16214166,أنس خالد الصالح,2017-12-11,2021-03-02,2022-05-29,Q16214166-240F1E7F-51CB-4A9D-893C-A3FF4EBAF87D
Q12179124,الشيخ الدكتور أحمد ناصر المحمد الصباح,2021-03-02,2022-03-22,2022-05-29,Q12179124-D429B8D0-CEBB-4928-82BC-36BAB02723ED
Q96041531,الدكتور محمد عبداللطيف الفارس,2022-03-22,,2022-05-29,Q96041531-791094DE-C0E3-4FBD-B3F8-944B4F2548FD
