item,itemLabel,startDate,endDate
Q16934197,محمد الخالد الحمد الصباح,1996-10-15,2003-07-13
Q641805,نواف الأحمد الجابر الصباح,2003-07-13,2006-02-09
Q57894,جابر مبارك الحمد الصباح,2006-02-09,2007-10-28
Q12204080,جابر خالد جابر الصباح,2007-10-28,2011-02-06
Q12178548,أحمد الحمود الجابر الصباح,2011-02-06,2013-08-04
Q16934197,محمد الخالد الحمد الصباح,2013-08-04,2016-12-10
Q16852103,خالد الجراح الصباح,2016-12-10,2019-11-18
Q16214166,أنس خالد الصالح,2019-11-18,2020-12-14
Q104175576,ثامر العلي الصباح,2020-12-14,2021-12-28
Q79180644,أحمد منصور الأحمد الصباح,2021-12-28,2022-02-17
Q109259869,أحمد نواف الأحمد الصباح,2022-03-09,
